IdVenda,DataMovimentacao,NomeLocal,IdMercadoria,NomeMercadoria,Grupo,Receita,Custo,Qtde.
20188187,11/8/2024,LOJA B,1952,Produto 887,Grupo 3,"R$ 3,00","R$ 1,67",1
20188237,11/8/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
20188237,11/8/2024,LOJA B,1866,Produto 12,Grupo 5,"R$ 3,33","R$ 1,90",1
20188290,11/8/2024,LOJA B,1970,Produto 137,Grupo 4,"R$ 4,33","R$ 4,02",1
20188317,11/8/2024,LOJA B,3039,Produto 26,Grupo 5,"R$ 0,83","R$ 0,45",1
20188345,11/8/2024,LOJA A,7865,Produto 694,Grupo 3,"R$ 37,29","R$ 16,32",7
20188387,11/8/2024,LOJA B,3193,Produto 6,Grupo 3,"R$ 4,00","R$ 2,07",1
20188400,11/8/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 10,65","R$ 6,36",4
20189688,11/8/2024,LOJA B,3355,Produto 673,Grupo 5,"R$ 3,67","R$ 1,71",2
20190884,11/8/2024,LOJA B,6539,Produto 1351,Grupo 11,"R$ 1,67","R$ 0,57",1
20191461,11/8/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 6,66","R$ 3,47",2
20191461,11/8/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 4,33","R$ 4,02",1
20191485,11/8/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 6,67","R$ 5,16",2
20191680,11/8/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 4,33","R$ 4,02",2
20192140,11/8/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,55",1
20192237,11/8/2024,LOJA B,1989,Produto 112,Grupo 4,"R$ 13,33","R$ 11,43",2
20192237,11/8/2024,LOJA B,1842,Produto 510,Grupo 4,"R$ 2,66","R$ 1,58",1
20192282,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20192301,11/8/2024,LOJA B,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,42",1
20192457,11/8/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,24",1
20192518,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,09",2
20192541,11/8/2024,LOJA A,9418,Produto 113,Grupo 13,"R$ 1,50","R$ 0,47",1
20192854,11/8/2024,LOJA A,3348,Produto 39,Grupo 8,"R$ 1,33","R$ 0,57",1
20192854,11/8/2024,LOJA A,9937,Produto 124,Grupo 7,"R$ 2,67","R$ 1,53",1
20193106,11/8/2024,LOJA B,448,Produto 929,Grupo 5,"R$ 0,95","R$ 0,95",1
20193106,11/8/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 0,76","R$ 0,24",1
20193106,11/8/2024,LOJA B,140,Produto 2945,Grupo 13,"R$ 0,95","R$ 1,01",1
20193177,11/8/2024,LOJA A,10748,Produto 19197,Grupo 4,"R$ 10,00","R$ 6,33",1
20193853,11/8/2024,LOJA A,117,Produto 45,Grupo 3,"R$ 1,83","R$ 1,05",1
20193882,11/8/2024,LOJA B,3230,Produto 774,Grupo 5,"R$ 1,17","R$ 0,59",1
20193882,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20193930,11/8/2024,LOJA A,3213,Produto 138,Grupo 7,"R$ 2,83","R$ 1,78",1
20193930,11/8/2024,LOJA A,1248,Produto 1576,Grupo 9,"R$ 1,83","R$ 1,06",1
20194297,11/8/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20194416,11/8/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,24",1
20194674,11/8/2024,LOJA B,2172,Produto 552,Grupo 6,"R$ 1,33","R$ 0,81",1
20194674,11/8/2024,LOJA B,9551,Produto 1109,Grupo 1,"R$ 1,83","R$ 1,08",1
20194761,11/8/2024,LOJA B,3216,Produto 175,Grupo 7,"R$ 2,67","R$ 1,53",1
20194800,11/8/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,09",2
20194801,11/8/2024,LOJA A,3213,Produto 138,Grupo 7,"R$ 5,67","R$ 3,56",2
20194829,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 7,00","R$ 6,61",3
20194919,11/8/2024,LOJA A,74,Produto 198,Grupo 4,"R$ 8,33","R$ 7,72",2
20194996,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 7,00","R$ 6,14",3
20195039,11/8/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
20195043,11/8/2024,LOJA A,9418,Produto 113,Grupo 13,"R$ 1,50","R$ 0,47",1
20195072,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 7,00","R$ 6,61",3
20195075,11/8/2024,LOJA B,3421,Produto 114,Grupo 7,"R$ 5,32","R$ 1,81",4
20195075,11/8/2024,LOJA B,10622,Produto 8934,Grupo 9,"R$ 2,33","R$ 1,25",1
20195146,11/8/2024,LOJA A,1903,Produto 569,Grupo 5,"R$ 1,17","R$ 0,59",1
20195146,11/8/2024,LOJA A,1907,Produto 46,Grupo 5,"R$ 1,17","R$ 0,59",1
20195146,11/8/2024,LOJA A,2288,Produto 1002,Grupo 5,"R$ 1,66","R$ 1,08",1
20195146,11/8/2024,LOJA A,9767,Produto 1975,Grupo 5,"R$ 1,33","R$ 0,61",1
20195146,11/8/2024,LOJA A,9024,Produto 557,Grupo 16,"R$ 1,83","R$ 1,41",1
20195300,11/8/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,23",1
20195556,11/8/2024,LOJA A,1869,Produto 1185,Grupo 14,"R$ 2,67","R$ 1,50",1
20195660,11/8/2024,LOJA B,977,Produto 3497,Grupo 12,"R$ 3,00","R$ 1,66",1
20195788,11/8/2024,LOJA A,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,60",1
20195788,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20195897,11/8/2024,LOJA A,1583,Produto 5641,Grupo 4,"R$ 13,33","R$ 9,88",2
20195947,11/8/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 2,01",1
20195987,11/8/2024,LOJA B,113,Produto 27,Grupo 4,"R$ 3,17","R$ 2,52",1
20196035,11/8/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,07",1
20196035,11/8/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,42",1
20196055,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20196055,11/8/2024,LOJA A,4885,Produto 1461,Grupo 5,"R$ 1,17","R$ 0,59",1
20196238,11/8/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,83","R$ 1,53",1
20196238,11/8/2024,LOJA B,82,Produto 176,Grupo 5,"R$ 1,83","R$ 1,09",1
20196238,11/8/2024,LOJA B,1669,Produto 2186,Grupo 5,"R$ 2,00","R$ 1,11",1
20196338,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20196357,11/8/2024,LOJA A,1747,Produto 4531,Grupo 16,"R$ 2,66","R$ 1,82",1
20196365,11/8/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,24",1
20196372,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20196419,11/8/2024,LOJA B,9529,Produto 537,Grupo 7,"R$ 2,67","R$ 1,53",1
20196449,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 46,67","R$ 40,93",10
20196449,11/8/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,47",1
20196483,11/8/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,23",1
20196592,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20196633,11/8/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 8,67","R$ 8,03",4
20196707,11/8/2024,LOJA A,9420,Produto 222,Grupo 13,"R$ 4,67","R$ 2,41",2
20196724,11/8/2024,LOJA A,3025,Produto 162,Grupo 14,"R$ 4,67","R$ 2,53",2
20196797,11/8/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 3,33","R$ 2,08",1
20196915,11/8/2024,LOJA B,9418,Produto 113,Grupo 13,"R$ 1,50","R$ 0,47",1
20196915,11/8/2024,LOJA B,9937,Produto 124,Grupo 7,"R$ 2,67","R$ 1,53",1
20196936,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 9,67","R$ 7,87",2
20196966,11/8/2024,LOJA A,298,Produto 109,Grupo 4,"R$ 3,67","R$ 2,91",1
20196972,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20196972,11/8/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
20197129,11/8/2024,LOJA A,2184,Produto 5,Grupo 4,"R$ 1,67","R$ 1,00",1
20197161,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 14,50","R$ 11,81",3
20197216,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 23,33","R$ 20,46",5
20197216,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 23,33","R$ 22,04",5
20197216,11/8/2024,LOJA A,10285,Produto 484,Grupo 4,"R$ 39,17","R$ 31,48",5
20197216,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 85,00","R$ 69,27",10
20197265,11/8/2024,LOJA A,242,Produto 211,Grupo 18,"R$ 4,33","R$ 2,42",1
20197265,11/8/2024,LOJA A,7562,Produto 10390,Grupo 1,"R$ 3,83","R$ 2,27",1
20197339,11/8/2024,LOJA B,116,Produto 253,Grupo 18,"R$ 4,33","R$ 2,43",1
20197352,11/8/2024,LOJA A,4548,Produto 22,Grupo 4,"R$ 7,67","R$ 6,14",2
20197359,11/8/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 6,66","R$ 3,47",2
20197529,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20197569,11/8/2024,LOJA B,113,Produto 27,Grupo 4,"R$ 3,17","R$ 2,52",1
20198015,11/8/2024,LOJA A,2184,Produto 5,Grupo 4,"R$ 1,67","R$ 1,00",1
20198015,11/8/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 4,33","R$ 4,02",2
20198024,11/8/2024,LOJA B,9420,Produto 222,Grupo 13,"R$ 2,33","R$ 2,79",2
20198065,11/8/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 14,00","R$ 12,28",3
20198075,11/8/2024,LOJA A,3216,Produto 175,Grupo 7,"R$ 2,67","R$ 1,53",1
20198075,11/8/2024,LOJA A,2184,Produto 5,Grupo 4,"R$ 1,67","R$ 1,00",1
20198075,11/8/2024,LOJA A,3023,Produto 8061,Grupo 1,"R$ 7,33","R$ 4,64",2
20198075,11/8/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,27",1
20198081,11/8/2024,LOJA B,132,Produto 779,Grupo 3,"R$ 2,00","R$ 1,14",1
20198193,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 4,67","R$ 4,41",2
20198194,11/8/2024,LOJA B,3421,Produto 114,Grupo 7,"R$ 3,99","R$ 1,36",3
20198489,11/8/2024,LOJA B,2679,Produto 1651,Grupo 4,"R$ 3,33","R$ 2,30",1
20198512,11/8/2024,LOJA B,1982,Produto 122,Grupo 5,"R$ 0,67","R$ 0,39",1
20198512,11/8/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
20198512,11/8/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
20198724,11/8/2024,LOJA B,82,Produto 176,Grupo 5,"R$ 1,83","R$ 1,09",1
20198860,11/8/2024,LOJA A,9418,Produto 113,Grupo 13,"R$ 1,50","R$ 0,47",1
20198889,11/8/2024,LOJA B,82,Produto 176,Grupo 5,"R$ 1,83","R$ 1,09",1
20198988,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20198988,11/8/2024,LOJA B,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,40",1
20199018,11/8/2024,LOJA A,10236,Produto 452,Grupo 4,"R$ 3,17","R$ 2,52",1
20199126,11/8/2024,LOJA B,113,Produto 27,Grupo 4,"R$ 6,33","R$ 5,04",2
20199328,11/8/2024,LOJA A,3243,Produto 123,Grupo 13,"R$ 2,33","R$ 0,97",1
20199361,11/8/2024,LOJA B,10777,Produto 26144,Grupo 3,"R$ 3,66","R$ 3,53",1
20199361,11/8/2024,LOJA B,9188,Produto 328,Grupo 3,"R$ 5,99","R$ 3,30",2
20199494,11/8/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20199500,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,05",1
20199684,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 19,33","R$ 15,74",4
20200048,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 6,93",2
20200082,11/8/2024,LOJA A,1867,Produto 1769,Grupo 4,"R$ 3,66","R$ 0,69",1
20200246,11/8/2024,LOJA A,1442,Produto 2083,Grupo 8,"R$ 6,00","R$ 3,43",1
20200329,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,67","R$ 4,09",2
20200374,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20200522,11/8/2024,LOJA A,8908,Produto 411,Grupo 3,"R$ 5,33","R$ 3,34",2
20200552,11/8/2024,LOJA A,4547,Produto 103,Grupo 4,"R$ 3,92","R$ 3,38",1
20200552,11/8/2024,LOJA A,3039,Produto 26,Grupo 5,"R$ 0,83","R$ 0,40",1
20200552,11/8/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20200597,11/8/2024,LOJA A,116,Produto 253,Grupo 18,"R$ 4,33","R$ 2,42",1
20200597,11/8/2024,LOJA A,1481,Produto 9607,Grupo 5,"R$ 5,33","R$ 2,69",1
20200697,11/8/2024,LOJA A,7231,Produto 447,Grupo 3,"R$ 5,33","R$ 2,99",2
20200739,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20200755,11/8/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,67","R$ 2,91",1
20200758,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20200837,11/8/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20200837,11/8/2024,LOJA A,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,04",1
20200952,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20201021,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20201062,11/8/2024,LOJA B,9998,Produto 449,Grupo 10,"R$ 2,67","R$ 0,89",2
20201255,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20201315,11/8/2024,LOJA B,1712,Produto 94,Grupo 9,"R$ 1,83","R$ 1,09",1
20201383,11/8/2024,LOJA A,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 2,12",1
20201472,11/8/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,67","R$ 2,91",1
20201490,11/8/2024,LOJA B,137,Produto 93,Grupo 7,"R$ 5,00","R$ 3,00",2
20201490,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 6,93",2
20201490,11/8/2024,LOJA B,8600,Produto 385,Grupo 6,"R$ 2,00","R$ 1,16",1
20201522,11/8/2024,LOJA B,1856,Produto 364,Grupo 5,"R$ 2,33","R$ 1,31",2
20201522,11/8/2024,LOJA B,3216,Produto 175,Grupo 7,"R$ 2,67","R$ 1,53",1
20201522,11/8/2024,LOJA B,6042,Produto 74,Grupo 5,"R$ 1,17","R$ 0,72",1
20201522,11/8/2024,LOJA B,3243,Produto 123,Grupo 13,"R$ 2,00","R$ 1,16",1
20201549,11/8/2024,LOJA B,1866,Produto 12,Grupo 5,"R$ 3,33","R$ 1,90",1
20201549,11/8/2024,LOJA B,1592,Produto 4108,Grupo 5,"R$ 3,33","R$ 1,90",1
20201549,11/8/2024,LOJA B,1783,Produto 306,Grupo 5,"R$ 2,33","R$ 1,30",2
20201549,11/8/2024,LOJA B,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,27",1
20201549,11/8/2024,LOJA B,1615,Produto 422,Grupo 9,"R$ 2,50","R$ 1,37",1
20201568,11/8/2024,LOJA A,7453,Produto 340,Grupo 16,"R$ 2,17","R$ 1,17",1
20201602,11/8/2024,LOJA A,328,Produto 1041,Grupo 16,"R$ 3,00","R$ 1,99",1
20201642,11/8/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 3,66","R$ 2,04",1
20201706,11/8/2024,LOJA B,1517,Produto 91,Grupo 10,"R$ 2,17","R$ 1,26",1
20201744,11/8/2024,LOJA B,3025,Produto 162,Grupo 14,"R$ 4,67","R$ 2,53",2
20201744,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 6,93",2
20201778,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,83","R$ 3,94",1
20201796,11/8/2024,LOJA B,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,03",1
20201839,11/8/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,05",1
20201870,11/8/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20201959,11/8/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 5,00","R$ 3,94",1
20201959,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 11,67","R$ 11,02",3
20202051,11/8/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20202059,11/8/2024,LOJA B,6539,Produto 1351,Grupo 11,"R$ 1,67","R$ 0,57",1
20202098,11/8/2024,LOJA B,1973,Produto 24,Grupo 3,"R$ 3,33","R$ 2,04",1
20202279,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20202303,11/8/2024,LOJA B,2235,Produto 252,Grupo 6,"R$ 2,33","R$ 1,19",1
20202323,11/8/2024,LOJA B,9437,Produto 1193,Grupo 16,"R$ 5,83","R$ 4,50",1
20202339,11/8/2024,LOJA B,6539,Produto 1351,Grupo 11,"R$ 1,67","R$ 0,57",1
20202344,11/8/2024,LOJA A,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,05",1
20202370,11/8/2024,LOJA B,2052,Produto 8687,Grupo 8,"R$ 4,00","R$ 2,67",1
20202370,11/8/2024,LOJA B,1884,Produto 78,Grupo 5,"R$ 1,83","R$ 1,08",1
20202370,11/8/2024,LOJA B,3421,Produto 114,Grupo 7,"R$ 1,33","R$ 0,45",1
20202370,11/8/2024,LOJA B,5335,Produto 746,Grupo 5,"R$ 5,50","R$ 2,56",3
20202552,11/8/2024,LOJA A,7865,Produto 694,Grupo 3,"R$ 2,66","R$ 1,17",1
20202564,11/8/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 6,67","R$ 5,16",2
20202578,11/8/2024,LOJA A,120,Produto 325,Grupo 3,"R$ 5,50","R$ 3,13",1
20202589,11/8/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,05",1
20202665,11/8/2024,LOJA B,9285,Produto 31289,Grupo 16,"R$ 10,97","R$ 8,07",1
20202780,11/8/2024,LOJA A,10236,Produto 452,Grupo 4,"R$ 3,17","R$ 2,52",1
20202889,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20202910,11/8/2024,LOJA A,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20203080,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 6,93",2
20203146,11/8/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
20203146,11/8/2024,LOJA B,1688,Produto 1722,Grupo 5,"R$ 4,66","R$ 2,69",1
20203176,11/8/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20203176,11/8/2024,LOJA B,1781,Produto 1790,Grupo 5,"R$ 4,33","R$ 2,34",1
20203203,11/8/2024,LOJA A,1672,Produto 132,Grupo 5,"R$ 0,83","R$ 0,37",1
20203203,11/8/2024,LOJA A,1547,Produto 352,Grupo 5,"R$ 1,67","R$ 0,71",2
20203203,11/8/2024,LOJA A,8908,Produto 411,Grupo 3,"R$ 2,66","R$ 1,67",1
20203203,11/8/2024,LOJA A,1908,Produto 483,Grupo 5,"R$ 1,17","R$ 0,59",1
20203203,11/8/2024,LOJA A,1972,Produto 1016,Grupo 5,"R$ 0,83","R$ 0,40",1
20203291,11/8/2024,LOJA B,6539,Produto 1351,Grupo 11,"R$ 1,67","R$ 0,57",1
20203334,11/8/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 5,00","R$ 3,94",1
20203337,11/8/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 4,33","R$ 4,02",2
20203394,11/8/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
20203394,11/8/2024,LOJA B,1982,Produto 122,Grupo 5,"R$ 0,67","R$ 0,39",1
20203581,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 8,50","R$ 6,93",2
20203790,11/8/2024,LOJA A,8686,Produto 643,Grupo 1,"R$ 1,50","R$ 0,60",1
20203790,11/8/2024,LOJA A,8687,Produto 15181,Grupo 1,"R$ 1,50","R$ 0,60",1
20203790,11/8/2024,LOJA A,120,Produto 325,Grupo 3,"R$ 5,50","R$ 3,13",1
20203862,11/8/2024,LOJA B,9572,Produto 2657,Grupo 4,"R$ 4,25","R$ 3,46",1
20203901,11/8/2024,LOJA B,9024,Produto 557,Grupo 16,"R$ 1,83","R$ 1,41",1
20204043,11/8/2024,LOJA B,1594,Produto 950,Grupo 14,"R$ 6,63","R$ 4,00",1
20204058,11/8/2024,LOJA A,7128,Produto 8342,Grupo 4,"R$ 13,99","R$ 10,60",2
20204058,11/8/2024,LOJA A,1705,Produto 1761,Grupo 5,"R$ 5,33","R$ 2,69",1
20204112,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20204142,11/8/2024,LOJA A,3095,Produto 3,Grupo 3,"R$ 7,99","R$ 4,74",3
20204142,11/8/2024,LOJA A,7040,Produto 475,Grupo 1,"R$ 1,33","R$ 0,65",1
20204233,11/8/2024,LOJA A,8806,Produto 3149,Grupo 1,"R$ 1,33","R$ 0,63",1
20204233,11/8/2024,LOJA A,8314,Produto 7148,Grupo 1,"R$ 1,66","R$ 0,89",1
20204233,11/8/2024,LOJA A,1712,Produto 94,Grupo 9,"R$ 1,83","R$ 1,06",1
20204489,11/8/2024,LOJA A,1583,Produto 5641,Grupo 4,"R$ 6,67","R$ 4,94",1
20204593,11/8/2024,LOJA A,7818,Produto 31324,Grupo 8,"R$ 1,50","R$ 0,84",1
20204593,11/8/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20204593,11/8/2024,LOJA A,9998,Produto 449,Grupo 10,"R$ 1,00","R$ 0,44",1
20204615,11/8/2024,LOJA A,334,Produto 108,Grupo 5,"R$ 0,83","R$ 0,40",1
20204615,11/8/2024,LOJA A,1892,Produto 1097,Grupo 8,"R$ 2,17","R$ 1,19",1
20204622,11/8/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 2,33","R$ 1,09",2
20204622,11/8/2024,LOJA A,242,Produto 211,Grupo 18,"R$ 4,33","R$ 2,42",1
20204745,11/8/2024,LOJA A,137,Produto 93,Grupo 7,"R$ 1,50","R$ 1,50",1
20204745,11/8/2024,LOJA A,7309,Produto 152,Grupo 6,"R$ 0,50","R$ 0,44",1
20204844,11/8/2024,LOJA A,1962,Produto 61,Grupo 3,"R$ 10,67","R$ 6,08",4
20205014,11/8/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 24,17","R$ 19,68",3
20205022,11/8/2024,LOJA A,67,Produto 1487,Grupo 6,"R$ 2,66","R$ 1,28",1
20205056,11/8/2024,LOJA A,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,23",1
20205056,11/8/2024,LOJA A,3243,Produto 123,Grupo 13,"R$ 2,33","R$ 0,97",1
20205056,11/8/2024,LOJA A,3212,Produto 350,Grupo 7,"R$ 2,50","R$ 1,48",1
20205075,11/8/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 13,00","R$ 12,05",3
20205162,11/8/2024,LOJA B,9655,Produto 66,Grupo 1,"R$ 2,33","R$ 1,33",1
20205162,11/8/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 3,33","R$ 2,58",1
20205162,11/8/2024,LOJA B,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,40",1
20205200,11/8/2024,LOJA B,1710,Produto 2003,Grupo 4,"R$ 2,33","R$ 1,77",1
20205209,11/8/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
20205214,11/8/2024,LOJA B,9112,Produto 299,Grupo 10,"R$ 2,00","R$ 0,89",1
20205214,11/8/2024,LOJA B,1969,Produto 30,Grupo 1,"R$ 1,33","R$ 0,26",1
20205387,11/8/2024,LOJA B,1517,Produto 91,Grupo 10,"R$ 2,17","R$ 1,26",1
20205387,11/8/2024,LOJA B,9112,Produto 299,Grupo 10,"R$ 4,00","R$ 1,78",2
20205387,11/8/2024,LOJA B,3230,Produto 774,Grupo 5,"R$ 1,17","R$ 0,59",1
20205405,11/8/2024,LOJA B,3025,Produto 162,Grupo 14,"R$ 2,33","R$ 1,27",1
20205468,11/8/2024,LOJA A,10199,Produto 19358,Grupo 4,"R$ 2,33","R$ 2,20",1
20205520,11/8/2024,LOJA A,8850,Produto 13562,Grupo 1,"R$ 1,33","R$ 0,55",1
20205520,11/8/2024,LOJA A,3230,Produto 774,Grupo 5,"R$ 1,17","R$ 0,59",1
20205520,11/8/2024,LOJA A,1811,Produto 3537,Grupo 9,"R$ 2,66","R$ 1,67",1
20205520,11/8/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 2,00","R$ 0,54",2
20205608,11/8/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 14,50","R$ 11,81",3
20205613,11/8/2024,LOJA B,137,Produto 93,Grupo 7,"R$ 3,00","R$ 3,00",2
20205613,11/8/2024,LOJA B,1882,Produto 594,Grupo 6,"R$ 2,00","R$ 1,16",1
20205729,11/8/2024,LOJA A,76,Produto 1740,Grupo 16,"R$ 4,67","R$ 3,91",2
20205729,11/8/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
20205776,11/8/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,33","R$ 2,05",1
20205776,11/8/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,07",1
20205776,11/8/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,27",1
